Cell Line,Cancer Type,Tissue,17-AAG,681640,A-443654,A-770041,ABT-263,ABT-888,AG-014699,AICAR,AKT inhibitor VIII,AMG-706,AP-24534,AS601245,ATRA,AUY922,AZ628,AZD-0530,AZD-2281,AZD6244,AZD6482,AZD7762,AZD8055,Axitinib,BAY 61-3606,BI-2536,BIBW2992,BIRB 0796,BMS-509744,BMS-536924,BMS-708163,BMS-754807,BX-795,Bexarotene,Bicalutamide,Bleomycin,Bortezomib,Bosutinib,Bryostatin 1,CCT007093,CCT018159,CEP-701,CGP-082996,CGP-60474,CHIR-99021,CI-1040,CMK,Camptothecin,Cyclopamine,Cytarabine,DMOG,Dasatinib,Docetaxel,Doxorubicin,EHT 1864,Elesclomol,Embelin,Epothilone B,Erlotinib,Etoposide,FH535,FTI-277,GDC-0449,GDC0941,GNF-2,GSK-1904529A,GSK-650394,GSK269962A,GW 441756,GW843682X,Gefitinib,Gemcitabine,IPA-3,Imatinib,JNJ-26854165,JNK Inhibitor VIII,JNK-9L,JW-7-52-1,KIN001-135,KU-55933,LAQ824,LFM-A13,Lapatinib,Lenalidomide,MG-132,MK-2206,MS-275,Methotrexate,Midostaurin,Mitomycin C,NSC-87877,NU-7441,NVP-BEZ235,NVP-TAE684,Nilotinib,Nutlin-3a,OSI-906,OSU-03012,Obatoclax Mesylate,PAC-1,PD-0325901,PD-0332991,PD-173074,PF-02341066,PF-4708671,PF-562271,PHA-665752,PLX4720,Paclitaxel,Parthenolide,Pazopanib,Pyrimethamine,QS11,RDEA119,RO-3306,Rapamycin,Roscovitine,S-Trityl-L-cysteine,SB 216763,SB590885,SL 0101-1,Salubrinal,Shikonin,Sorafenib,Sunitinib,TGX221,TW 37,Temsirolimus,Thapsigargin,Tipifarnib,VX-680,VX-702,Vinblastine,Vinorelbine,Vorinostat,WH-4-023,WZ-1-84,XMD8-85,Z-LLNle-CHO,ZM-447439
NH-12,lung,lung_NSCLC_large_cell,0.4339573506,-0.8594872363,2.4887115301,1.3882165777,-1.851410986,0.1543570742,-0.3103842019,0.6464113652,-2.4711472989,-0.0003131875,-0.3160400023,1.2136362407,0.6956423581,-0.3348531982,0.9120457146,1.1582466285,-0.5231938657,-0.7100973338,-0.2200799152,-0.4051621123,-0.0810392482,-0.3491385273,-0.9059490872,2.0699418301,-0.1529270186,0.5129273205,-0.0358447409,0.6590360352,-0.9145334499,-1.2488124203,-0.7536026352,1.107303514,0.5402032157,-0.2008745433,0.6659400418,0.3249413971,0.7566775134,0.0185363931,-0.5827037531,-0.7130658067,1.7390963342,1.888549514,-1.247088744,-0.6185555381,0.2825832834,-0.6893090683,0.8635131977,-0.2219359907,1.1333597083,0.9363388368,1.1300411513,-0.4528494871,1.045271915,0.3890286436,-1.247953035,-0.9448597971,0.8781073882,-0.8881625313,0.2943100829,-0.2979108593,0.7814306375,-0.5599279604,0.7868334246,0.7565000343,-0.8157721982,1.15823123,0.7241869621,1.9503740821,-0.6939350628,-0.2710059073,-1.8721640891,1.1196200437,1.2733661034,0.6631658736,-0.5297138502,2.3720812975,0.1438106548,-0.4130373997,-0.070250567,-0.4307285989,0.9920008683,0.6838393106,0.3270684104,0.1598675406,2.1762632338,0.3289211319,-0.2611478636,-0.3918923151,-0.0695682075,0.8562622348,0.2445002376,-0.0082840321,0.7407266362,-1.6538577518,-1.7850258633,0.173988527,0.19084722,-1.9918019718,-0.0763617639,-0.0920044308,0.4998349619,0.7515914336,-0.0754063369,-0.4323995661,1.251290953,1.1020660458,2.1605558853,0.2878538294,-0.7540322237,1.6792818413,-0.3136947428,-0.8572688884,1.031781599,0.3102534598,1.3053298664,2.0073797583,-2.0016718978,0.6137320848,-0.6602635089,2.0026250071,-0.2352999227,0.4911261274,0.2707140094,0.426045112,-0.7013513678,0.2516604108,0.1278823487,-0.2411204987,1.3672196069,0.1958015101,0.2204394747,-0.0139786333,-0.4193328958,0.9256835363,1.1983708651,1.2513573467,1.7599418618,-1.0233754259
NKM-1,lung,lung_small_cell_carcinoma,-0.6104280427,0.3387306694,0.9758815362,1.0411802584,-2.6403305309,-2.0140029736,-1.5191556251,-1.7977893441,-1.5303690504,-0.2680273496,-2.34086791,-1.3768673158,-0.8809701413,-1.4231339806,-1.1536548773,0.2729206808,-2.0827405309,0.0062380461,0.1344322761,-5.6967943675,-1.051561326,-1.5531845771,-1.354023588,-0.3241488916,-0.1510636759,0.9322290704,-0.8972034943,-0.3902865474,0.9773267825,-0.3230461035,-1.703240369,-0.5585395353,-0.3961326191,-1.9330400472,-0.4927034306,-0.8041807823,1.0197331149,0.2185919711,-1.2315270595,-1.5532654387,-0.8439859378,-0.611139558,-2.1857128259,-0.7521033574,1.087276457,-0.9775464453,1.107004344,-0.5385014551,-1.0068787785,-0.3870460165,-0.3227863225,-0.9311289119,-0.2166107189,-0.8944369441,1.7457899231,-0.5763598968,0.8338735249,-1.0747074511,0.0682041733,0.9537236452,-1.2765358929,-0.4353586912,-0.5072982149,1.1482114909,-1.5285689387,0.2740129895,-1.1669999207,-0.0932761618,-0.0974987449,-2.2937756045,0.508591895,-1.3775330016,-2.0896103355,0.821540625,-0.592482134,0.5010406431,0.966044462,-1.3524934586,-1.1167383279,-0.2554969083,0.2793489752,-1.3284824281,-0.0887241007,-0.8519915958,-1.5799295894,-1.3976329728,-2.1516351478,-1.6945831868,0.29468459,-1.1871861632,0.1291191065,-0.4477180207,-2.1783315752,-2.08259695,-0.7625566471,0.7821381431,-1.5508656201,-1.2028507373,-0.5781194351,-0.4387780707,-0.3101312682,-0.9585130843,1.4936967068,-1.7063197225,-0.4149328947,1.0976877462,0.1049330957,-0.7262377723,-0.4169248375,-0.3482465994,-0.6003842622,-0.7085891078,-0.4707094278,0.4780842543,-0.9728332387,0.2105983769,-1.6784764548,-1.4660620412,0.6693726852,-1.1970286517,-1.2646410612,-3.4274693053,-2.3229268916,-1.3982430432,-0.1031202451,0.3239827402,-0.3424421948,-1.1100345081,-0.9142903441,-2.244055342,-1.5299376122,-0.8436774499,-1.8505960594,0.3516152199,-1.1044554297,-0.7821607841,-0.1160158467,0.0786561156
NMC-G1,lung,lung_NSCLC_adenocarcinoma,-0.3995607396,0.3814301305,0.0144833997,-1.6195378317,-1.0204169761,-1.3259182667,-1.2891839698,0.6422349842,0.1741473586,0.5614706732,-0.0392393824,-0.8409811505,0.9218160204,-0.6813531519,0.7644493285,-1.020903914,-0.3460519189,-0.1174236851,-0.5000056796,0.1503033974,0.0416999396,0.9911775071,-0.3243025373,-0.0415504216,0.1404267795,0.4566698866,-1.0963505023,-0.4400791868,-1.9652504906,-1.1838178002,-0.1456812585,-0.3594626882,-0.4119003658,-1.7990343921,-0.2240449405,-0.4793734077,-0.7732662812,0.6309554295,0.2001323338,-0.3105425023,0.1425747076,-1.0906854312,-0.3083626504,0.2479290496,0.4900846147,0.0636293634,0.6947994739,0.031080592,-0.2685690881,-1.0045772004,-1.3928053834,-0.1476284747,1.2455678762,-0.4414887451,-0.8384440433,-0.6540822612,-0.8463475392,-0.2366139969,0.0456083984,-1.2460181666,0.2631637697,0.2912469026,-0.0692388524,-0.3456288918,0.5980864063,-0.3093316128,0.1919528593,0.0701413239,0.9247838625,-0.5349046605,0.3116956354,-0.1884180387,-0.7320423955,1.1124666319,0.0808138225,-0.745721926,0.1256218044,1.2483964022,0.402229865,-0.2400469196,-1.6804499949,-0.230107026,0.1514781031,0.3349275402,-0.9997210495,0.8369304937,-1.2330494601,-0.1911800837,0.1970802691,0.4541055154,0.1811487866,-0.7351889866,0.024878454,-1.0725757841,-0.8008378133,0.9837425313,-0.0376228147,0.8666740566,0.3220920003,-0.0290464365,0.3516198819,0.1786704431,0.1993723714,-0.8050585041,0.375549124,-1.3029320299,-0.3411241483,0.6977825914,-1.2769297232,0.5535359696,1.0848785317,-0.1901982772,0.5246837548,-0.9252787175,-0.6796819162,-0.3671289372,-2.7400376175,-0.1371734982,-0.4428025674,-0.8427039198,-0.0309831909,0.6365565824,0.0665596927,-0.7442086239,0.0008612147,-0.1451921657,0.0892469011,-1.3736308477,-0.3740473906,-0.4244258537,-0.4220100435,-0.3042592744,1.9334775502,-0.30605877,0.5821343553,-0.3002278916,-1.3234950374,-0.0687906795
NOMO-1,digestive_system,stomach,0.1115709278,-0.4756906119,-0.2078361932,0.2599794126,-2.1355158763,-2.4516494261,-0.2063240472,-0.4163782528,1.6407820599,0.8716818636,-0.5285509122,1.699155431,-5.0031563041,-0.0856811881,-0.9674704091,0.1372153282,-1.6256405002,-1.0874905622,-1.0827974339,-1.2778624633,-1.2275954948,-1.2335238462,-0.3365883294,0.1537909735,-0.8237098201,1.256602524,1.5276665089,-0.0288730947,0.882066803,-0.1706375851,-0.8393903119,0.1134546736,-0.5962219133,-0.0041916247,-0.1520364726,-0.8935014321,1.4177024357,-1.3113168922,-0.9072722719,-1.3484478915,0.5341142893,1.2688077064,0.6201539548,-2.6850273524,1.0222953849,-0.8108629092,-0.7223365756,0.1320886302,-0.8938595754,0.6957695693,0.0741033319,0.0937673252,0.2609055475,-0.8022448681,-0.4385273014,0.0259600924,0.6244145595,-0.4070751675,-0.2488154284,1.3304899759,-2.0834026886,-1.4534485046,0.3059268655,1.0354784255,0.3731746975,0.2440297828,-0.1179068311,0.4740233961,-0.4845412424,-0.2419926357,0.2472936411,-0.1463526769,-0.7389543324,0.1143788077,-0.5331664354,0.1651580364,0.0341722007,-1.7351341521,-0.1226086434,-0.5145158107,0.9941643368,-0.8924614315,0.1827247307,-1.1892399821,-0.6903646414,-0.4474662413,1.2314461706,-0.3536072791,0.7301708339,-2.0252609933,-0.876021576,-0.3438579997,-1.5130995504,-0.8769150238,0.9928984186,-0.4931080297,0.2098100734,-0.6764839722,-2.305499127,-1.0716412396,-1.6586187699,-0.6239671472,1.7291036061,-1.0505032628,-0.4289898552,1.2565060346,0.0363374267,1.4025531184,0.0040009884,-0.6555073562,-0.4642664295,-2.5549148831,-1.1024290299,-0.1949426032,-1.2019279521,0.0306252024,0.0105465207,0.2397555258,-1.2303245942,-0.7296202589,-0.0867330634,-1.1952956146,-0.713789295,-0.6993525843,-0.1773645469,-0.3790105701,1.9928335793,2.0094814052,-0.5021701608,-2.5651540366,-1.5803833781,-0.1860248529,-1.2579804123,0.8586395075,0.6551528103,-0.4179238236,-0.4308171146,-1.4086107557
NOS-1,digestive_system,stomach,0.1033162288,-0.7486471498,-1.089035618,-2.0411957361,-0.3858170563,0.6279710019,0.0941866922,-1.1925677492,-1.9663666322,-1.3421687411,-1.0282899582,-0.8560294738,-0.7865235465,-0.8678324522,-1.9327926898,-2.1590980125,-1.4905860198,0.3900067982,-0.0346279305,-0.8804047532,-0.8241206779,-0.5168873345,-1.7660220928,-1.1935261798,0.0842206985,-0.9472292173,-2.091491524,-2.1131027872,1.1231687145,-2.0107719425,-0.3507225998,-1.7543332133,-3.3224507878,-0.3615691851,-0.4684341631,-0.7481549426,0.1173315387,0.6162214154,-0.756257239,0.1556951348,-1.7846600415,-1.3587716151,0.2312739038,-0.1389357778,0.3545694245,0.7617303464,-1.8643843756,0.0186555491,0.0156723487,-1.7542630343,0.3604962519,-0.4324709952,-0.9384090876,-3.2268809575,-1.1182314053,-0.4665746314,-1.5718704057,-0.2063520807,-0.9479832949,-0.5045340157,-1.5800931917,-1.7031969416,-4.0628337981,-1.7312721508,-0.6096044047,-0.7187600849,-1.0030683033,-0.9620729631,-0.2614134159,-0.2114955836,-1.4735338274,-3.1757605157,-1.0332016002,0.4259310301,-0.8245419462,-1.7339679983,-0.7514858282,-0.4390074274,-0.9269931289,0.0135028958,-0.3817578098,-1.3809137275,0.3941757898,-1.5670884018,-1.3197548308,0.4421291151,0.1583828602,0.6853178363,0.3687086144,-1.6441522364,-0.7601378113,-1.5859189649,-1.7180200265,-0.0088244904,-1.9682038129,-0.7672465032,-0.732857335,-0.9573693652,0.2191256322,-0.0080486723,-1.5971233162,-1.5308135973,-0.6083956481,0.0906554178,-2.3924392408,-1.385925327,-0.9789451477,0.6241695046,-2.4948634336,-1.1619498627,-0.488937374,-0.0182254496,0.1167729622,-2.1450932492,-1.0158042145,-0.9640902655,0.061334221,-0.8525178092,0.2095723918,-0.9572449364,2.5722088688,-2.3241446378,-3.1148830211,-1.2957247459,-0.4976344684,0.4302743766,-1.8235215636,-0.6649883787,-0.4100008598,-0.6623996552,0.4694908187,0.1942784798,-0.573859551,-1.0030531269,-1.5726399492,-1.2213506016,-0.4439005477,-0.1707245085
NUGC-3,digestive_system,stomach,-0.6939524203,-0.953254714,,,-0.1118424294,-1.4010397657,-1.1700029559,-0.0565671989,-0.4138192071,-0.5916080069,0.6571265032,-0.3104602551,-0.3541978484,-0.2914795004,,,0.6827318688,-1.6404915768,0.0288248372,0.8347532702,-0.4191638496,-0.4043403685,0.2485152525,,-1.8660297884,-0.0647425677,,,-1.6851773353,0.80814878,1.0318814626,-0.825737103,-0.4991966567,-0.4056365564,,-1.2917507082,-0.2596640318,-0.6936484739,-0.9120020182,1.0852448417,,,0.5380297518,-0.5411833846,,-0.7758429723,,-0.5520520303,0.3806339009,,-0.4565857347,-0.7152093822,1.1436046943,-0.8922810046,-0.6455597381,-0.8312909351,,-0.7340532606,-0.5849502946,-0.5807085744,-0.9109074623,0.5503662401,,-3.6598751195,-0.3368409589,,0.5733775221,,-2.3117074506,-0.3524218822,-0.5936841707,,-0.9198756372,-0.5258729327,-0.2523415148,,,-0.4002640517,-0.2364307835,0.1141882771,,-0.5201229248,,0.3761617695,,0.570005863,-0.2017240699,-1.3450961289,0.3292589656,-0.5593125168,-1.1739425865,,-1.1008831779,0.2563861707,0.8208808426,-0.5993316788,-1.0551941873,-0.7512316722,-0.4090573619,-0.7466605314,-0.1156533717,,-0.569779199,-0.1585823585,,-1.0483516927,,,-0.5455668828,,-0.2893620487,-0.3442776913,0.670346428,,,,0.9050466351,0.029615499,-0.7297144267,,-0.2860906183,,,,0.5375514903,-1.1494399204,-1.3292292522,-0.3680163489,,0.651016695,-0.9312387484,-0.752201657,0.2726728399,,,,,-0.9269736095
NY,digestive_system,stomach,-0.4254293093,-1.8143882086,,,-0.1683386669,-0.2663249661,-1.4344691132,-0.5985797867,-0.0209796515,0.2598714734,-1.1131323857,-1.2788190315,-0.2472971202,-0.8217450071,,,0.7390495608,0.8968042711,0.041176222,-0.5348124114,0.2222405569,-0.0347865791,-0.0605322005,,0.4037485838,-1.8200644806,,,0.5443705457,-0.3954771849,-0.5435048239,-0.5874341327,0.3649512643,0.1002174868,,0.337350689,-0.6710887766,-1.9048146643,-1.0202762869,-0.2105737431,,,-0.5748155853,0.0815872676,,-0.6433225522,,-0.078518007,-0.0201685182,,-0.884170953,0.1028078294,-0.0893177392,0.3803075095,-1.1000386524,-0.7034682217,,-0.1141277725,-0.6451111416,0.6684041917,-0.8309651436,0.7920264759,,-0.2985100845,0.385042757,,0.8448251461,,0.2899142908,-0.229347149,-0.3149520428,,0.1323824739,-0.61776548,-0.321637099,,,-1.4167635129,-0.9016741906,-0.6670329724,,0.9154940591,,1.3434630305,,-1.14958153,-1.4904592365,0.311149668,0.8496297677,-0.0516061933,0.5634547389,,0.6162136191,0.1323774338,-0.3958573292,1.2301657058,-0.4676908923,-0.2109941585,0.5718270889,0.8591933343,-1.5613306841,,0.6037038808,0.3196841628,,-0.6476754292,,,-1.948415807,,0.4226402116,0.4238030788,-2.1313782674,,,,-0.4904396725,-0.1087776273,0.0276573737,,-0.1352540674,,,,-0.1334385129,0.4252306877,-1.6296417379,-0.7091543155,,0.1434506334,-0.9268622657,-0.603075722,0.2880358749,,,,,-0.1139329157
OAW-28,urogenital_system,testis,1.8453553757,-0.2298395075,,,-1.0345945765,-1.1142051174,-0.7911421033,2.3529214829,0.2951235281,-2.1299966266,0.3540201035,-0.2235959993,-1.2544405292,0.5971280029,,,0.5983186394,-1.4632649288,-0.5434819638,0.4936562697,1.0285666568,0.5641107088,0.3883372971,,-0.1370771958,-0.2806295723,,,-0.3285761907,-0.0145281423,1.0681210816,-0.3239257697,0.6098107747,0.2356472638,,1.2561743547,-0.9037099726,-0.0368323305,0.9216257051,1.2270028843,,,-0.8590317254,0.655456494,,-0.39353103,,0.5471478935,0.5813536847,,0.5862682341,-0.0208766476,-0.2048342173,0.7183484996,-0.0998282079,-0.0051892157,,-0.413767934,0.6262337658,0.7943648874,0.7532615748,0.9166888401,,-0.4112664658,0.1565403659,,-0.0031405701,,-0.7593410967,-0.1287183647,1.338017076,,0.2117847045,-0.9323736561,0.2758118687,,,0.5418899127,0.0399016334,-0.5911557549,,0.5898855543,,-0.8961296366,,0.9231830211,-0.4109339531,0.1300383537,1.0636492285,1.0303169994,2.101206407,,0.470548942,0.3711912288,0.902997471,1.3148789736,-0.2356717184,0.8602450126,-0.0028503207,0.6970946013,0.5342814375,,-0.6419132135,0.9327144462,,0.0639666894,,,0.1061588898,,-0.5247390913,1.2459346011,-0.7549700245,,,,-0.1091509517,-0.1329699687,-1.0149391476,,-0.0693507955,,,,-0.3521839596,1.4850519874,0.3819924798,0.4093034352,,-0.0005331187,0.4672577921,-0.2954769553,0.3298130472,,,,,-0.5918452818
OAW-42,nervous_system,neuroblastoma,0.1842215601,,,,-0.9505648553,0.3557103399,-0.5123169906,1.1884907946,-0.9234690706,0.2147081589,-0.2470954362,-0.7143079908,-0.2554341241,-0.4230809141,,,-0.7511051036,0.987292721,-0.4554096545,0.1222750378,-0.5519578921,-0.7113219834,0.1438563714,,-0.6047978716,0.9945740381,,,0.0499723365,-0.2385162785,-0.5949869368,-1.3076853175,-1.7988761483,-0.4993571099,,-0.318635931,0.2701043195,-0.3359449704,-0.2847429468,-0.4009488774,,,0.247008674,-0.0964986514,,-0.2964097879,,-0.1868861922,-0.3212580525,,0.7317528568,-0.0968692845,-0.5675905012,0.16957049,1.7983804913,-0.5612027564,,0.0080120565,-0.7583223877,0.4240056334,1.0719467338,-0.9910085048,,-0.8583554663,-0.3159942843,,0.2319874408,,-1.4918060667,0.0463761448,0.1219768123,,0.4597346384,0.1639443355,-0.079515872,,,-0.4555270014,-0.1727212785,-0.9078382516,,0.4278344672,,-1.3940632663,,0.7077033127,-0.7277071853,-0.5920254922,-2.7633127046,-0.9744416964,-0.1576925515,,,-0.2450826528,0.3502223948,-0.2275794083,-0.2085954939,0.2570413957,0.1498285687,0.5226218793,-1.1670256159,,0.3985636412,0.5730436807,,-0.0263346347,,,0.7892574194,,0.3227375133,-0.2669370932,-1.1064672733,,,,,0.4604055523,0.7035421553,,-0.4221966631,,,,-0.0156697304,-0.0795574761,0.1676715809,-1.0173460916,,0.9188437985,1.4563428804,0.20740295,-0.1881069404,,,,,
OC-314,blood,acute_myeloid_leukaemia,-0.4824471819,-0.0195693991,,,0.4274535143,1.4587725682,-0.9292790939,1.4076727149,,-0.0316346346,,,1.1712702075,,,,1.171590804,1.1228745539,-0.3435022715,-0.7684701006,-0.0520725254,0.4164168733,,,0.0813224191,0.1436468749,,,0.4877848058,,-0.5141648205,,,,,-0.6562589775,,-0.6365139563,-1.0220160093,-0.055432372,,,,0.2121038998,,-0.4784491755,,-0.0663488552,,,-0.5356542347,,0.4098808526,0.8591049506,,,,,,,0.5877491613,-0.7671128233,,,,,0.0146587203,,-0.3149983566,,,,-0.765786255,-0.3159797481,,,,-1.0724124666,,,,1.3925620829,,-0.3460852936,,-0.7954999019,,,,-1.0895888907,-0.2769479526,,1.0686342874,1.1581905439,,,,,-0.1264539153,0.0198828379,0.8803680857,,-0.89164582,,,-0.7491240763,,,,,,0.065436661,0.884093443,,,,-0.2471632747,0.8792881527,0.5489910288,,,,,,-0.5710560753,0.2234007493,,,,1.0560193487,-0.1914323318,,0.0906607787,,,,,-0.4804123294
OCI-AML2,nervous_system,glioma,0.9575429702,1.5568461613,-0.6908470513,-0.7583011408,-2.3505155493,0.3633311081,1.1414506869,-1.4297810867,0.0189579703,0.9456821485,0.8482989664,-0.9914627302,-0.9300356719,-0.9809911951,-2.570586428,0.946531075,-1.7360807093,-0.3274879851,1.6441899998,-0.5872135904,-0.1110740336,0.4139262242,-0.597101169,1.1899939255,1.2183864557,1.0548158021,-1.0709940686,-0.9490775945,0.6085113814,0.770491419,0.0613476143,-1.5835000011,0.9493502099,-0.1943996497,0.6969540547,-0.3502978705,0.5138054526,0.9149970326,0.8332175596,-1.4189733278,-1.422749429,-0.7366136424,0.2651507794,-2.4133811272,0.4375092097,-0.5772822383,-1.3130519431,0.4686762386,-0.2277183529,-0.0048305722,1.1916516634,-0.7168904677,-1.1809213783,2.3037610473,-0.6402450092,-0.4144431699,0.1172181876,-0.9629175088,-0.820501133,-0.1618245132,0.9476739522,2.1650571351,0.5808797856,1.1764987079,-0.5681024757,-0.4466233876,1.3278539632,-0.5107442229,1.435586864,-1.5455218021,-1.6533913764,0.985826417,0.0614056717,1.2096496886,-0.4802085982,-0.8137397486,1.4702317769,0.1487393241,-0.4265790278,0.7935768734,0.9857838148,-0.2634922116,0.168735369,1.9957127582,-0.0259364519,-1.5967310032,-0.0539344227,-2.3390854606,0.7070674852,1.1305941621,0.3630798231,-0.9564716679,0.7116195279,-1.5057722653,0.3098133031,-1.1781255999,-0.7780296163,1.1052381684,-4.6298856015,-0.1591982303,1.1533317124,1.1006774999,-0.7258112444,1.3649667881,0.3534603468,0.5179198118,-0.8753228537,1.0407829545,0.0036550609,-1.0565054536,-1.1087791107,-4.2971059543,1.2943196468,0.6853163102,-1.3828946958,-0.2649191401,1.1945507977,0.6698206907,1.3157109134,-0.963864985,-0.7417264771,-0.984744569,-1.2042042127,0.9505978827,-0.07618025,1.7938965875,-0.2483494302,-0.6858043888,-1.0928405729,0.7359221807,-0.0342281665,-0.4888928313,-0.445641134,0.9182597232,0.8514054524,-1.2165332424,1.0453803768,-0.2159818819
OCUB-M,blood,acute_myeloid_leukaemia,1.2219454204,0.6212630505,-1.7261293428,-0.7642347384,0.7285472724,0.6611921616,-0.6346648564,-0.377060843,-0.889861467,0.3011817951,0.797450126,-1.7958845989,-0.1939167358,-0.3941943962,0.4094919316,0.4618904102,-0.2401613986,-0.5285835226,-2.0268753098,1.1168558882,-0.3023683705,0.8680427972,-0.6431360985,-1.2540106189,-0.5636748244,0.6391815954,-0.7778052076,0.3656120547,0.7981515196,-0.3148793217,-0.1698019867,-2.9513374311,-0.4667814599,-0.2610551602,-1.1531677871,0.671258036,1.1170924458,-2.2202923033,-1.0682388601,0.6590937121,-1.2943712339,-0.8301743238,0.8388050825,0.5189180862,-0.2199076773,1.4258735408,0.6566871102,2.1866499976,2.7479591876,-0.4445977655,-0.270480102,-1.2669911151,-2.4840667694,0.5545067975,-1.0273928332,-0.8848558959,0.5656859006,-1.9940216583,-1.538214415,-0.4414601507,1.1036609937,0.399151146,-0.5906870965,-0.5537789749,-1.524909517,-0.2519870117,1.0642401769,-1.0874572201,0.6273117396,-0.5015354083,-0.9687302577,0.2369908965,-0.1270003035,0.0244921594,0.8002921835,-1.815531321,-0.908062309,0.7523020739,-0.7742943373,-0.0021980018,-4.0285531294,0.6197006784,-2.0103483934,-1.5108065309,-0.5110253112,1.1280876539,-0.2778116984,-0.5281285128,0.4741877761,0.8459084528,-0.0792769755,-0.5348958327,0.0168635352,0.0334153398,-0.3287456048,-0.6896901527,-0.1886773867,0.5850284493,-0.0735444877,0.6269104569,0.5427741011,-0.1115223282,-2.501789814,0.1466601987,0.4133530574,0.6481256253,-0.9719108009,0.182401311,-1.638650486,1.0986389778,-1.3371387283,1.4644507096,-0.2990864271,-3.8519411646,0.1805194332,-1.0460602208,0.512499113,0.6368438544,-2.24859132,-0.7057424443,-0.2268189274,0.527777098,-0.4244551398,-0.9206659921,-0.4768477093,0.094317935,-1.1429757533,-1.3279007757,-1.6020607947,0.9464243705,0.3808976569,-0.8999156577,0.1329306118,0.0619207649,-2.7803890963,-0.1860323857,0.0880582149,-1.2512681864
OE19,bone,osteosarcoma,-1.3413016717,0.2542180147,,,-0.2199588621,-0.2709628449,0.7532314196,0.2229963314,-0.8862184389,-0.4945772462,0.9368410355,-1.2479757545,0.5380733905,-0.7624926906,,,0.8055130018,0.4146860748,1.4002848283,0.8083203139,1.3576157096,0.1593879599,-0.2381626849,,-2.9351759567,-0.0997434375,,,-0.7185511978,-0.2330847369,1.2763680229,-1.1443826146,-0.0339444912,-0.209950034,,0.6195621913,0.634229027,0.544055691,-0.1125441194,0.8279369166,,,-2.2157215879,0.8137100357,,0.9510945967,,-0.3846400065,1.8761576052,,-0.1473997757,0.0360465227,1.477943127,-0.0521978189,0.1753522165,-0.2347015084,,0.7451125088,-0.5635948908,-0.4474802599,0.9371631688,0.4892329652,,-1.8121166421,-0.3796603943,,0.1438824895,,0.4588471699,0.5480945891,0.6820820683,,1.4681428916,0.8825488053,0.0805593095,,,0.6645530505,-0.5352101881,-0.2735132588,,0.3436699312,,0.0897112642,,-0.0257081092,0.4637157168,0.0447163686,-0.077719678,1.2951939157,0.8805427987,,0.732242184,1.0868915369,-0.0556349549,-0.3181164377,0.6768637802,0.1080060347,0.0182523372,0.9189744746,0.0417034116,,-2.1559590932,-0.866689345,,0.6949554271,,,0.9602230547,,-0.7403112205,0.1263790981,0.5263121759,,,,-1.5591303245,-1.4077464465,0.8453433914,,-0.2603086056,,,,1.6149214592,0.1750864528,0.271936908,-0.2282381444,,0.2848865308,0.3104657645,-0.3635154242,0.8270228655,,,,,-0.0985871113
OE33,urogenital_system,testis,0.0464998534,0.2128473253,,,0.791984738,0.0087622407,-0.0908400517,-0.627384845,-1.7661202122,0.7519675105,0.6621584368,-0.4065579329,0.3660857338,-0.358741036,,,0.6615846366,-0.0905312627,1.1294551136,-0.3551092051,-0.3277005479,1.1177527366,-0.1598376835,,0.1772914099,0.2815806254,,,0.552845063,-0.3026092471,0.7922642056,0.6544545746,-0.8133797403,-0.1334916849,,0.4796204511,0.2527367102,1.7132595073,-0.6814637089,0.7735399642,,,0.2665768601,-0.0256263211,,0.1792200586,,-0.0088913473,-0.3253992357,,0.3124708914,0.4173263048,-0.7748175131,2.3656109087,-0.3890749342,-0.0229420245,,-0.0604360798,0.0198347662,-0.8347407815,0.3175588074,-0.1428901798,,-1.0094764525,-1.249252808,,-0.6341891455,,0.5113778831,-0.0548423471,-0.5863276833,,-1.0087719972,0.4014078358,-0.4542496942,,,0.1631481708,-0.3537453073,0.6475306161,,-1.3283300592,,0.516578366,,-0.7618294808,0.4101420491,0.0096978504,0.2237147655,0.2650665066,0.4821498654,,0.4592665463,1.1971084124,0.7849156762,-0.0599695978,-0.1408574519,-0.7679000327,0.2321374741,-0.4857630724,0.9580838766,,0.8545576864,-0.1975976491,,0.7691253018,,,0.3625298805,,-0.0795300178,-0.1715994504,1.1010202984,,,,-1.2235452763,0.8656116901,-1.8678348408,,0.1310035279,,,,0.2103115144,-0.0999687913,0.3579236053,0.1148371869,,0.7318915582,0.2667117087,-0.1511440494,0.3773832041,,,,,0.8177051602
